"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.168,0.027433,0,1.3922,1.7454e-05,-8.763e-12,26.769
0.17,0.027433,0,1.3922,1.7789e-05,-1.086e-11,26.705
0.172,0.027433,0,1.3923,1.7786e-05,-1.311e-11,26.641
0.174,0.027433,0,1.3923,1.7511e-05,-1.3425e-11,26.576
0.176,0.027433,0,1.3923,1.7023e-05,-1.0025e-11,26.512
0.178,0.027433,0,1.3923,1.637e-05,-4.9619e-12,26.448
0.18,0.027433,0,1.3923,1.5595e-05,-1.5735e-12,26.383
0.182,0.027433,0,1.3923,1.4734e-05,-1.2173e-13,26.319
0.184,0.027433,0,1.3923,1.3818e-05,5.5816e-13,26.255
0.186,0.027433,0,1.3923,1.2872e-05,1.0779e-12,26.19
0.188,0.027433,0,1.3923,1.1918e-05,1.7306e-12,26.126
0.19,0.027433,0,1.3923,1.0972e-05,2.6694e-12,26.062
0.192,0.027433,0,1.3923,1.0048e-05,3.7039e-12,25.997
0.194,0.027433,0,1.3923,9.1573e-06,4.318e-12,25.933
0.196,0.027433,0,1.3923,8.3085e-06,4.4858e-12,25.868
0.198,0.027433,0,1.3923,7.5079e-06,4.4613e-12,25.804
0.2,0.027433,0,1.3923,6.7603e-06,4.3336e-12,25.74
0.202,0.027433,0,1.3923,6.069e-06,4.1608e-12,25.675
0.204,0.027433,0,1.3923,5.4363e-06,3.96e-12,25.611
0.206,0.027433,0,1.3923,4.8636e-06,3.7226e-12,25.547
0.208,0.027433,0,1.3923,4.3519e-06,3.6631e-12,25.482
0.21,0.027433,0,1.3923,3.9017e-06,3.632e-12,25.418
0.212,0.027433,0,1.3923,3.5132e-06,3.4365e-12,25.354
0.214,0.027433,0,1.3923,3.1869e-06,3.2569e-12,25.289
0.216,0.027433,0,1.3923,2.9228e-06,3.0909e-12,25.225
0.218,0.027433,0,1.3923,2.7213e-06,2.9269e-12,25.161
0.22,0.027433,0,1.3923,2.5825e-06,2.7462e-12,25.096
0.222,0.027433,0,1.3923,2.5063e-06,2.5289e-12,25.032
0.224,0.027433,0,1.3923,2.4924e-06,2.2593e-12,24.968
0.226,0.027433,0,1.3923,2.5408e-06,2.1619e-12,24.903
0.228,0.027433,0,1.3923,2.6511e-06,2.1095e-12,24.839
0.23,0.027433,0,1.3923,2.8233e-06,1.9369e-12,24.775
0.232,0.027433,0,1.3923,3.056e-06,1.8452e-12,24.71
0.234,0.027433,0,1.3923,3.345e-06,1.8347e-12,24.646
0.236,0.027433,0,1.3923,3.6806e-06,1.8807e-12,24.582
0.238,0.027433,0,1.3923,4.0449e-06,1.9505e-12,24.517
0.24,0.027433,0,1.3923,4.4066e-06,2.0172e-12,24.453
0.242,0.027433,0,1.3923,4.7167e-06,2.0642e-12,24.388
0.244,0.027433,0,1.3923,4.8987e-06,2.0851e-12,24.324
0.246,0.027433,0,1.3923,4.8466e-06,2.0795e-12,24.26
0.248,0.027433,0,1.3923,4.4468e-06,2.0504e-12,24.195
0.25,0.027433,0,1.3923,3.6714e-06,2.0026e-12,24.131
0,0.029927,0,1,0,0,32.472
0.002,0.029927,0,1.0119,-0.091224,-2.8993e-14,32.501
0.004,0.029927,0,1.0388,-0.1686,-5.7827e-14,32.546
0.006,0.029927,0,1.0763,-0.22852,-7.8186e-14,32.556
0.008,0.029927,0,1.1186,-0.27002,-7.73e-14,32.528
0.01,0.029927,0,1.1606,-0.2945,-3.8442e-14,32.471
0.012,0.029927,0,1.1991,-0.30463,3.9506e-14,32.394
0.014,0.029927,0,1.2323,-0.30351,3.1107e-14,32.303
0.016,0.029927,0,1.2596,-0.29416,-1.0768e-13,32.203
0.018,0.029927,0,1.2811,-0.27922,-1.2667e-13,32.098
0.02,0.029927,0,1.2973,-0.26083,1.4478e-13,31.991
0.022,0.029927,0,1.3089,-0.24065,6.5919e-13,31.883
0.024,0.029927,0,1.3167,-0.2199,1.3248e-12,31.778
0.026,0.029927,0,1.3215,-0.19941,2.0331e-12,31.674
0.028,0.029927,0,1.3239,-0.17975,2.669e-12,31.574
0.03,0.029927,0,1.3246,-0.16127,3.1541e-12,31.476
0.032,0.029927,0,1.3239,-0.14414,3.5333e-12,31.381
0.034,0.029927,0,1.3223,-0.12845,4.0058e-12,31.29
0.036,0.029927,0,1.3201,-0.1142,4.7994e-12,31.201
0.038,0.029927,0,1.3176,-0.10133,5.9948e-12,31.115
0.04,0.029927,0,1.3148,-0.089788,7.4284e-12,31.031
0.042,0.029927,0,1.3119,-0.079464,8.651e-12,30.95
0.044,0.029927,0,1.3091,-0.070262,8.9888e-12,30.87
0.046,0.029927,0,1.3063,-0.06208,8.4347e-12,30.792
0.048,0.029927,0,1.3037,-0.05482,8.4489e-12,30.716
0.05,0.029927,0,1.3012,-0.048388,1.0749e-11,30.641
0.052,0.029927,0,1.2989,-0.042696,1.6026e-11,30.568
0.054,0.029927,0,1.2968,-0.037665,2.4457e-11,30.495
0.056,0.029927,0,1.2948,-0.03322,2.8203e-11,30.424
0.058,0.029927,0,1.293,-0.029297,1.9093e-11,30.353
0.06,0.029927,0,1.2914,-0.025834,2.8553e-12,30.283
0.062,0.029927,0,1.2899,-0.02278,-1.4979e-11,30.214
0.064,0.029927,0,1.2885,-0.020086,-2.834e-11,30.146
0.066,0.029927,0,1.2873,-0.01771,-3.0514e-11,30.077
0.068,0.029927,0,1.2862,-0.015615,-2.7628e-11,30.01
0.07,0.029927,0,1.2853,-0.013767,-2.5925e-11,29.942
0.072,0.029927,0,1.2844,-0.012138,-2.5083e-11,29.876
0.074,0.029927,0,1.2836,-0.010701,-2.4557e-11,29.809
0.076,0.029927,0,1.2829,-0.0094335,-2.3604e-11,29.743
0.078,0.029927,0,1.2823,-0.0083153,-2.1712e-11,29.677
0.08,0.029927,0,1.2817,-0.0073286,-1.9283e-11,29.611
0.082,0.029927,0,1.2813,-0.0064578,-1.7102e-11,29.545
0.084,0.029927,0,1.2808,-0.0056892,-1.519e-11,29.479
0.086,0.029927,0,1.2804,-0.0050106,-1.2847e-11,29.414
0.088,0.029927,0,1.2801,-0.0044113,-9.7353e-12,29.349
0.09,0.029927,0,1.2798,-0.003882,-6.8931e-12,29.284
0.092,0.029927,0,1.2795,-0.0034144,-5.6693e-12,29.219
0.094,0.029927,0,1.2793,-0.0030012,-5.9007e-12,29.154
0.096,0.029927,0,1.2791,-0.0026362,-6.5038e-12,29.089
0.098,0.029927,0,1.2789,-0.0023136,-6.8983e-12,29.024
0.1,0.029927,0,1.2787,-0.0020285,-7.029e-12,28.959
0.102,0.029927,0,1.2786,-0.0017766,-6.9214e-12,28.895
0.104,0.029927,0,1.2785,-0.001554,-6.5895e-12,28.83
0.106,0.029927,0,1.2784,-0.0013574,-5.9437e-12,28.765
0.108,0.029927,0,1.2783,-0.0011837,-4.7189e-12,28.701
0.11,0.029927,0,1.2782,-0.0010304,-3.0791e-12,28.636
0.112,0.029927,0,1.2781,-0.00089509,-1.9565e-12,28.572
0.114,0.029927,0,1.2781,-0.00077576,-1.7336e-12,28.507
0.116,0.029927,0,1.278,-0.00067061,-1.7905e-12,28.443
0.118,0.029927,0,1.278,-0.00057803,-1.7095e-12,28.378
0.12,0.029927,0,1.2779,-0.00049659,-1.541e-12,28.314
0.122,0.029927,0,1.2779,-0.00042506,-1.383e-12,28.25
0.124,0.029927,0,1.2778,-0.0003623,-1.2908e-12,28.185
0.126,0.029927,0,1.2778,-0.00030734,-1.2705e-12,28.121
0.128,0.029927,0,1.2778,-0.0002593,-1.2852e-12,28.056
0.13,0.029927,0,1.2778,-0.00021739,-1.2628e-12,27.992
0.132,0.029927,0,1.2778,-0.00018093,-1.119e-12,27.928
0.134,0.029927,0,1.2778,-0.00014928,-8.1495e-13,27.863
0.136,0.029927,0,1.2777,-0.0001219,-4.1537e-13,27.799
0.138,0.029927,0,1.2777,-9.8299e-05,-6.7533e-14,27.735
0.14,0.029927,0,1.2777,-7.8032e-05,8.9781e-14,27.67
0.142,0.029927,0,1.2777,-6.0706e-05,1.7978e-14,27.606
0.144,0.029927,0,1.2777,-4.5972e-05,-1.8797e-13,27.541
0.146,0.029927,0,1.2777,-3.3516e-05,-3.8373e-13,27.477
0.148,0.029927,0,1.2777,-2.3057e-05,-5.0781e-13,27.413
0.15,0.029927,0,1.2777,-1.4344e-05,-6.0537e-13,27.348
0.152,0.029927,0,1.2777,-7.1543e-06,-7.5806e-13,27.284
0.154,0.029927,0,1.2777,-1.2883e-06,-1.0322e-12,27.22
0.156,0.029927,0,1.2777,3.4317e-06,-1.4688e-12,27.155
0.158,0.029927,0,1.2777,7.1641e-06,-2.0847e-12,27.091
0.16,0.029927,0,1.2777,1.0049e-05,-2.8722e-12,27.027
0.162,0.029927,0,1.2777,1.2212e-05,-3.7985e-12,26.962
0.164,0.029927,0,1.2777,1.3763e-05,-4.8187e-12,26.898
0.166,0.029927,0,1.2777,1.4799e-05,-5.9131e-12,26.834
0.168,0.029927,0,1.2777,1.5406e-05,-7.106e-12,26.769
0.17,0.029927,0,1.2777,1.5659e-05,-8.3687e-12,26.705
0.172,0.029927,0,1.2777,1.5623e-05,-9.3922e-12,26.641
0.174,0.029927,0,1.2777,1.5357e-05,-9.4918e-12,26.576
0.176,0.029927,0,1.2777,1.4909e-05,-8.1863e-12,26.512
0.178,0.029927,0,1.2777,1.4321e-05,-5.9678e-12,26.448
0.18,0.029927,0,1.2777,1.3631e-05,-3.7999e-12,26.383
0.182,0.029927,0,1.2777,1.2869e-05,-2.0899e-12,26.319
0.184,0.029927,0,1.2777,1.2061e-05,-7.448e-13,26.255
0.186,0.029927,0,1.2777,1.1229e-05,3.9157e-13,26.19
0.188,0.029927,0,1.2777,1.0391e-05,1.4185e-12,26.126
0.19,0.029927,0,1.2777,9.5623e-06,2.3625e-12,26.062
0.192,0.029927,0,1.2777,8.7537e-06,3.1483e-12,25.997
0.194,0.029927,0,1.2777,7.9749e-06,3.6447e-12,25.933
0.196,0.029927,0,1.2777,7.2333e-06,3.8368e-12,25.868
0.198,0.029927,0,1.2777,6.5343e-06,3.8121e-12,25.804
0.2,0.029927,0,1.2777,5.882e-06,3.656e-12,25.74
0.202,0.029927,0,1.2777,5.2792e-06,3.4343e-12,25.675
0.204,0.029927,0,1.2777,4.7278e-06,3.1885e-12,25.611
0.206,0.029927,0,1.2777,4.2293e-06,2.9499e-12,25.547
0.208,0.029927,0,1.2777,3.7843e-06,2.7706e-12,25.482
0.21,0.029927,0,1.2777,3.3933e-06,2.6365e-12,25.418
0.212,0.029927,0,1.2777,3.0566e-06,2.5176e-12,25.354
0.214,0.029927,0,1.2777,2.7746e-06,2.4428e-12,25.289
0.216,0.029927,0,1.2777,2.5474e-06,2.4147e-12,25.225
0.218,0.029927,0,1.2777,2.3752e-06,2.4139e-12,25.161
0.22,0.029927,0,1.2777,2.2579e-06,2.4095e-12,25.096
0.222,0.029927,0,1.2777,2.1953e-06,2.3753e-12,25.032
0.224,0.029927,0,1.2777,2.1874e-06,2.3067e-12,24.968
0.226,0.029927,0,1.2777,2.2339e-06,2.2433e-12,24.903
0.228,0.029927,0,1.2777,2.3347e-06,2.1723e-12,24.839
0.23,0.029927,0,1.2777,2.4892e-06,2.0719e-12,24.775
0.232,0.029927,0,1.2777,2.6953e-06,1.9815e-12,24.71
0.234,0.029927,0,1.2777,2.9479e-06,1.9189e-12,24.646
0.236,0.029927,0,1.2777,3.2361e-06,1.8846e-12,24.582
0.238,0.029927,0,1.2777,3.5418e-06,1.8699e-12,24.517
0.24,0.029927,0,1.2777,3.8359e-06,1.864e-12,24.453
0.242,0.029927,0,1.2777,4.0759e-06,1.8575e-12,24.388
0.244,0.029927,0,1.2777,4.197e-06,1.8441e-12,24.324
0.246,0.029927,0,1.2777,4.1231e-06,1.8209e-12,24.26
0.248,0.029927,0,1.2777,3.7681e-06,1.7876e-12,24.195
0.25,0.029927,0,1.2777,3.1134e-06,1.745e-12,24.131
0,0.032421,0,1,0,0,32.667
0.002,0.032421,0,1.0148,-0.1094,9.5274e-16,32.697
0.004,0.032421,0,1.0463,-0.19743,7.9278e-15,32.74
0.006,0.032421,0,1.0872,-0.26067,2.8476e-14,32.736
0.008,0.032421,0,1.1301,-0.29977,7.2076e-14,32.685
0.01,0.032421,0,1.1691,-0.31826,1.486e-13,32.602
0.012,0.032421,0,1.2013,-0.32076,2.6132e-13,32.499
0.014,0.032421,0,1.226,-0.31182,3.9743e-13,32.384
0.016,0.032421,0,1.2433,-0.29538,5.7421e-13,32.263
0.018,0.032421,0,1.2541,-0.27453,8.7487e-13,32.141
0.02,0.032421,0,1.2597,-0.25156,1.3744e-12,32.02
0.022,0.032421,0,1.2611,-0.22808,2.0827e-12,31.902
0.024,0.032421,0,1.2594,-0.20515,2.9444e-12,31.788
0.026,0.032421,0,1.2555,-0.18343,3.8272e-12,31.678
0.028,0.032421,0,1.2502,-0.16326,4.5168e-12,31.573
0.03,0.032421,0,1.244,-0.14482,4.7971e-12,31.473
0.032,0.032421,0,1.2373,-0.12814,4.7413e-12,31.376
0.034,0.032421,0,1.2305,-0.11316,4.877e-12,31.283
0.036,0.032421,0,1.2238,-0.099797,5.7974e-12,31.194
0.038,0.032421,0,1.2174,-0.087924,7.7059e-12,31.108
0.04,0.032421,0,1.2112,-0.077407,1.0328e-11,31.024
0.042,0.032421,0,1.2055,-0.068115,1.2782e-11,30.943
0.044,0.032421,0,1.2002,-0.059919,1.2702e-11,30.863
0.046,0.032421,0,1.1953,-0.052699,9.1566e-12,30.786
0.048,0.032421,0,1.1908,-0.046345,6.4805e-12,30.71
0.05,0.032421,0,1.1868,-0.040757,9.1153e-12,30.636
0.052,0.032421,0,1.1831,-0.035844,1.727e-11,30.563
0.054,0.032421,0,1.1798,-0.031526,3.0889e-11,30.491
0.056,0.032421,0,1.1768,-0.027731,3.7615e-11,30.42
0.058,0.032421,0,1.1741,-0.024397,2.3656e-11,30.349
0.06,0.032421,0,1.1717,-0.021466,8.558e-14,30.28
0.062,0.032421,0,1.1696,-0.018891,-2.2991e-11,30.211
0.064,0.032421,0,1.1677,-0.016627,-3.8676e-11,30.143
0.066,0.032421,0,1.166,-0.014637,-3.7913e-11,30.075
0.068,0.032421,0,1.1645,-0.012887,-3.0927e-11,30.008
0.07,0.032421,0,1.1632,-0.011347,-2.7427e-11,29.941
0.072,0.032421,0,1.162,-0.0099928,-2.5817e-11,29.874
0.074,0.032421,0,1.1609,-0.0088005,-2.4916e-11,29.807
0.076,0.032421,0,1.16,-0.0077507,-2.3958e-11,29.741
0.078,0.032421,0,1.1591,-0.0068261,-2.2602e-11,29.675
0.08,0.032421,0,1.1584,-0.0060115,-2.0887e-11,29.61
0.082,0.032421,0,1.1578,-0.0052936,-1.9014e-11,29.544
0.084,0.032421,0,1.1572,-0.0046606,-1.7025e-11,29.479
0.086,0.032421,0,1.1567,-0.0041024,-1.4791e-11,29.413
0.088,0.032421,0,1.1562,-0.0036099,-1.2301e-11,29.348
0.09,0.032421,0,1.1558,-0.0031753,-9.9086e-12,29.283
0.092,0.032421,0,1.1555,-0.0027917,-8.0823e-12,29.218
0.094,0.032421,0,1.1552,-0.002453,-6.9425e-12,29.153
0.096,0.032421,0,1.1549,-0.0021539,-6.2806e-12,29.089
0.098,0.032421,0,1.1546,-0.0018897,-5.8661e-12,29.024
0.1,0.032421,0,1.1544,-0.0016564,-5.5586e-12,28.959
0.102,0.032421,0,1.1543,-0.0014503,-5.2667e-12,28.894
0.104,0.032421,0,1.1541,-0.0012682,-4.9167e-12,28.83
0.106,0.032421,0,1.154,-0.0011074,-4.432e-12,28.765
0.108,0.032421,0,1.1538,-0.00096549,-3.7492e-12,28.701
0.11,0.032421,0,1.1537,-0.0008402,-2.9504e-12,28.636
0.112,0.032421,0,1.1536,-0.00072966,-2.2923e-12,28.572
0.114,0.032421,0,1.1535,-0.00063219,-1.917e-12,28.507
0.116,0.032421,0,1.1535,-0.00054631,-1.7193e-12,28.443
0.118,0.032421,0,1.1534,-0.0004707,-1.5677e-12,28.378
0.12,0.032421,0,1.1534,-0.00040421,-1.4251e-12,28.314
0.122,0.032421,0,1.1533,-0.00034581,-1.2994e-12,28.249
0.124,0.032421,0,1.1533,-0.00029459,-1.2038e-12,28.185
0.126,0.032421,0,1.1532,-0.00024973,-1.1387e-12,28.121
0.128,0.032421,0,1.1532,-0.00021052,-1.0877e-12,28.056
0.13,0.032421,0,1.1532,-0.00017633,-1.0202e-12,27.992
0.132,0.032421,0,1.1532,-0.00014658,-9.0427e-13,27.928
0.134,0.032421,0,1.1532,-0.00012076,-7.2785e-13,27.863
0.136,0.032421,0,1.1531,-9.844e-05,-5.1635e-13,27.799
0.138,0.032421,0,1.1531,-7.92e-05,-3.2578e-13,27.735
0.14,0.032421,0,1.1531,-6.2685e-05,-2.1238e-13,27.67
0.142,0.032421,0,1.1531,-4.8574e-05,-1.9952e-13,27.606
0.144,0.032421,0,1.1531,-3.658e-05,-2.6524e-13,27.541
0.146,0.032421,0,1.1531,-2.6446e-05,-3.6572e-13,27.477
0.148,0.032421,0,1.1531,-1.7945e-05,-4.7523e-13,27.413
0.15,0.032421,0,1.1531,-1.087e-05,-6.0239e-13,27.348
0.152,0.032421,0,1.1531,-5.04e-06,-7.7747e-13,27.284
0.154,0.032421,0,1.1531,-2.9086e-07,-1.0343e-12,27.22
0.156,0.032421,0,1.1531,3.5225e-06,-1.4004e-12,27.155
0.158,0.032421,0,1.1531,6.5294e-06,-1.8926e-12,27.091
0.16,0.032421,0,1.1531,8.8449e-06,-2.5145e-12,27.027
0.162,0.032421,0,1.1531,1.0571e-05,-3.257e-12,26.962
0.164,0.032421,0,1.1531,1.1798e-05,-4.102e-12,26.898
0.166,0.032421,0,1.1531,1.2606e-05,-5.0278e-12,26.834
0.168,0.032421,0,1.1531,1.3064e-05,-6.0006e-12,26.769
0.17,0.032421,0,1.1531,1.3234e-05,-6.934e-12,26.705
0.172,0.032421,0,1.1531,1.3171e-05,-7.6315e-12,26.641
0.174,0.032421,0,1.1531,1.292e-05,-7.7996e-12,26.576
0.176,0.032421,0,1.1531,1.2522e-05,-7.232e-12,26.512
0.178,0.032421,0,1.1531,1.2012e-05,-6.0175e-12,26.448
0.18,0.032421,0,1.1531,1.142e-05,-4.4547e-12,26.383
0.182,0.032421,0,1.1531,1.0771e-05,-2.7953e-12,26.319
0.184,0.032421,0,1.1531,1.0086e-05,-1.1727e-12,26.255
0.186,0.032421,0,1.1531,9.3836e-06,3.3022e-13,26.19
0.188,0.032421,0,1.1531,8.6777e-06,1.6341e-12,26.126
0.19,0.032421,0,1.1531,7.9806e-06,2.6572e-12,26.062
0.192,0.032421,0,1.1531,7.3019e-06,3.3306e-12,25.997
0.194,0.032421,0,1.1531,6.6492e-06,3.6316e-12,25.933
0.196,0.032421,0,1.1531,6.0283e-06,3.6176e-12,25.868
0.198,0.032421,0,1.1531,5.4437e-06,3.3997e-12,25.804
0.2,0.032421,0,1.1531,4.8986e-06,3.0818e-12,25.74
0.202,0.032421,0,1.1531,4.3955e-06,2.734e-12,25.675
0.204,0.032421,0,1.1531,3.9357e-06,2.3953e-12,25.611
0.206,0.032421,0,1.1531,3.5204e-06,2.0894e-12,25.547
0.208,0.032421,0,1.1531,3.1502e-06,1.8405e-12,25.482
0.21,0.032421,0,1.1531,2.8255e-06,1.6664e-12,25.418
0.212,0.032421,0,1.1531,2.5466e-06,1.5856e-12,25.354
0.214,0.032421,0,1.1531,2.3137e-06,1.6197e-12,25.289
0.216,0.032421,0,1.1531,2.1269e-06,1.761e-12,25.225
0.218,0.032421,0,1.1531,1.9862e-06,1.9609e-12,25.161
0.22,0.032421,0,1.1531,1.8916e-06,2.1514e-12,25.096
0.222,0.032421,0,1.1531,1.8428e-06,2.2808e-12,25.032
0.224,0.032421,0,1.1531,1.8399e-06,2.3323e-12,24.968
0.226,0.032421,0,1.1531,1.8824e-06,2.319e-12,24.903
0.228,0.032421,0,1.1531,1.9699e-06,2.2562e-12,24.839
0.23,0.032421,0,1.1531,2.101e-06,2.1591e-12,24.775
0.232,0.032421,0,1.1531,2.2721e-06,2.0511e-12,24.71
0.234,0.032421,0,1.1531,2.4771e-06,1.9497e-12,24.646
0.236,0.032421,0,1.1531,2.7052e-06,1.8634e-12,24.582
0.238,0.032421,0,1.1531,2.9404e-06,1.7932e-12,24.517
0.24,0.032421,0,1.1531,3.1593e-06,1.7364e-12,24.453
0.242,0.032421,0,1.1531,3.3305e-06,1.6883e-12,24.388
0.244,0.032421,0,1.1531,3.4077e-06,1.6447e-12,24.324
0.246,0.032421,0,1.1531,3.3296e-06,1.6024e-12,24.26
0.248,0.032421,0,1.1531,3.0331e-06,1.5596e-12,24.195
0.25,0.032421,0,1.1531,2.5124e-06,1.5157e-12,24.131
0,0.034915,0,1,0,0,32.934
0.002,0.034915,0,1.0191,-0.13202,2.0221e-14,32.963
0.004,0.034915,0,1.0558,-0.23038,5.0218e-14,32.994
0.006,0.034915,0,1.0991,-0.29361,9.7774e-14,32.963
0.008,0.034915,0,1.1394,-0.32589,1.7308e-13,32.874
0.01,0.034915,0,1.1711,-0.33437,2.8915e-13,32.752
0.012,0.034915,0,1.1926,-0.32635,4.6112e-13,32.613
0.014,0.034915,0,1.2046,-0.30799,7.0866e-13,32.468
0.016,0.034915,0,1.2085,-0.28396,1.0682e-12,32.322
0.018,0.034915,0,1.2062,-0.25754,1.5991e-12,32.18
0.02,0.034915,0,1.1995,-0.23089,2.3635e-12,32.044
0.022,0.034915,0,1.1898,-0.20529,3.3961e-12,31.916
0.024,0.034915,0,1.1784,-0.18149,4.6648e-12,31.794
0.026,0.034915,0,1.1661,-0.1598,5.9952e-12,31.679
0.028,0.034915,0,1.1536,-0.14032,6.9524e-12,31.57
0.03,0.034915,0,1.1413,-0.123,6.8177e-12,31.467
0.032,0.034915,0,1.1295,-0.10769,5.5752e-12,31.369
0.034,0.034915,0,1.1184,-0.094231,4.7114e-12,31.275
0.036,0.034915,0,1.1081,-0.082427,5.7661e-12,31.185
0.038,0.034915,0,1.0986,-0.072098,9.0369e-12,31.099
0.04,0.034915,0,1.09,-0.06307,1.4151e-11,31.016
0.042,0.034915,0,1.0821,-0.055185,2.0784e-11,30.935
0.044,0.034915,0,1.0751,-0.048301,2.1072e-11,30.856
0.046,0.034915,0,1.0687,-0.042292,8.2512e-12,30.779
0.048,0.034915,0,1.063,-0.037044,-2.8301e-12,30.704
0.05,0.034915,0,1.0579,-0.032461,1.335e-12,30.63
0.052,0.034915,0,1.0534,-0.028457,1.4172e-11,30.558
0.054,0.034915,0,1.0494,-0.024957,3.0168e-11,30.486
0.056,0.034915,0,1.0458,-0.021897,3.6156e-11,30.416
0.058,0.034915,0,1.0426,-0.019219,1.684e-11,30.346
0.06,0.034915,0,1.0397,-0.016876,-1.012e-11,30.277
0.062,0.034915,0,1.0372,-0.014824,-2.6389e-11,30.208
0.064,0.034915,0,1.035,-0.013025,-3.3667e-11,30.14
0.066,0.034915,0,1.033,-0.011449,-3.2017e-11,30.073
0.068,0.034915,0,1.0313,-0.010066,-2.7119e-11,30.005
0.07,0.034915,0,1.0297,-0.0088528,-2.526e-11,29.939
0.072,0.034915,0,1.0284,-0.0077874,-2.5144e-11,29.872
0.074,0.034915,0,1.0272,-0.0068514,-2.5147e-11,29.806
0.076,0.034915,0,1.0261,-0.0060288,-2.4611e-11,29.74
0.078,0.034915,0,1.0252,-0.0053054,-2.3552e-11,29.674
0.08,0.034915,0,1.0243,-0.0046689,-2.2103e-11,29.609
0.082,0.034915,0,1.0236,-0.0041086,-2.0394e-11,29.543
0.084,0.034915,0,1.023,-0.0036153,-1.8456e-11,29.478
0.086,0.034915,0,1.0224,-0.0031806,-1.624e-11,29.413
0.088,0.034915,0,1.0219,-0.0027975,-1.3754e-11,29.348
0.09,0.034915,0,1.0214,-0.0024596,-1.1185e-11,29.283
0.092,0.034915,0,1.021,-0.0021616,-8.8322e-12,29.218
0.094,0.034915,0,1.0207,-0.0018987,-6.9318e-12,29.153
0.096,0.034915,0,1.0204,-0.0016667,-5.564e-12,29.088
0.098,0.034915,0,1.0201,-0.0014618,-4.6672e-12,29.023
0.1,0.034915,0,1.0199,-0.0012809,-4.1084e-12,28.959
0.102,0.034915,0,1.0197,-0.0011212,-3.7448e-12,28.894
0.104,0.034915,0,1.0195,-0.00098023,-3.4559e-12,28.83
0.106,0.034915,0,1.0194,-0.00085573,-3.1529e-12,28.765
0.108,0.034915,0,1.0192,-0.00074583,-2.7897e-12,28.7
0.11,0.034915,0,1.0191,-0.00064884,-2.3858e-12,28.636
0.112,0.034915,0,1.019,-0.00056329,-2.0164e-12,28.572
0.114,0.034915,0,1.0189,-0.00048787,-1.7364e-12,28.507
0.116,0.034915,0,1.0188,-0.00042143,-1.5371e-12,28.443
0.118,0.034915,0,1.0188,-0.00036294,-1.3844e-12,28.378
0.12,0.034915,0,1.0187,-0.00031151,-1.2572e-12,28.314
0.122,0.034915,0,1.0187,-0.00026634,-1.1491e-12,28.249
0.124,0.034915,0,1.0186,-0.00022673,-1.0594e-12,28.185
0.126,0.034915,0,1.0186,-0.00019205,-9.8523e-13,28.121
0.128,0.034915,0,1.0185,-0.00016174,-9.1799e-13,28.056
0.13,0.034915,0,1.0185,-0.00013531,-8.4456e-13,27.992
0.132,0.034915,0,1.0185,-0.00011232,-7.5263e-13,27.928
0.134,0.034915,0,1.0185,-9.2376e-05,-6.3863e-13,27.863
0.136,0.034915,0,1.0185,-7.5135e-05,-5.1358e-13,27.799
0.138,0.034915,0,1.0184,-6.0281e-05,-4.0038e-13,27.734
0.14,0.034915,0,1.0184,-4.7537e-05,-3.2348e-13,27.67
0.142,0.034915,0,1.0184,-3.6654e-05,-2.9667e-13,27.606
0.144,0.034915,0,1.0184,-2.7411e-05,-3.1802e-13,27.541
0.146,0.034915,0,1.0184,-1.9608e-05,-3.7649e-13,27.477
0.148,0.034915,0,1.0184,-1.3068e-05,-4.6453e-13,27.413
0.15,0.034915,0,1.0184,-7.6327e-06,-5.8586e-13,27.348
0.152,0.034915,0,1.0184,-3.1607e-06,-7.5442e-13,27.284
0.154,0.034915,0,1.0184,4.7458e-07,-9.8892e-13,27.22
0.156,0.034915,0,1.0184,3.3859e-06,-1.3081e-12,27.155
0.158,0.034915,0,1.0184,5.6734e-06,-1.7274e-12,27.091
0.16,0.034915,0,1.0184,7.4265e-06,-2.2566e-12,27.027
0.162,0.034915,0,1.0184,8.7242e-06,-2.8993e-12,26.962
0.164,0.034915,0,1.0184,9.6364e-06,-3.6515e-12,26.898
0.166,0.034915,0,1.0184,1.0225e-05,-4.4988e-12,26.834
0.168,0.034915,0,1.0184,1.0545e-05,-5.4039e-12,26.769
0.17,0.034915,0,1.0184,1.0643e-05,-6.2845e-12,26.705
0.172,0.034915,0,1.0184,1.0561e-05,-6.9897e-12,26.641
0.174,0.034915,0,1.0184,1.0336e-05,-7.3096e-12,26.576
0.176,0.034915,0,1.0184,9.9993e-06,-7.0492e-12,26.512
0.178,0.034915,0,1.0184,9.5771e-06,-6.1404e-12,26.448
0.18,0.034915,0,1.0184,9.0929e-06,-4.678e-12,26.383
0.182,0.034915,0,1.0184,8.5662e-06,-2.849e-12,26.319
0.184,0.034915,0,1.0184,8.0136e-06,-8.647e-13,26.255
0.186,0.034915,0,1.0184,7.4488e-06,1.0498e-12,26.19
0.188,0.034915,0,1.0184,6.8831e-06,2.6583e-12,26.126
0.19,0.034915,0,1.0184,6.3258e-06,3.7565e-12,26.062
0.192,0.034915,0,1.0184,5.7841e-06,4.2415e-12,25.997
0.194,0.034915,0,1.0184,5.2641e-06,4.1597e-12,25.933
0.196,0.034915,0,1.0184,4.7701e-06,3.7002e-12,25.868
