"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.368,0.047384,0,0.19417,9.5708e-09,-3.0931e-13,203.38
0.37,0.047384,0,0.19417,9.5451e-09,-2.7678e-13,202.74
0.372,0.047384,0,0.19417,9.5219e-09,-2.3699e-13,202.09
0.374,0.047384,0,0.19417,9.4936e-09,-1.8969e-13,201.45
0.376,0.047384,0,0.19417,9.4685e-09,-1.3601e-13,200.8
0.378,0.047384,0,0.19417,9.4498e-09,-7.8318e-14,200.16
0.38,0.047384,0,0.19417,9.433e-09,-1.9766e-14,199.52
0.382,0.047384,0,0.19417,9.4116e-09,3.6344e-14,198.87
0.384,0.047384,0,0.19417,9.3926e-09,8.7295e-14,198.23
0.386,0.047384,0,0.19417,9.3812e-09,1.3149e-13,197.59
0.388,0.047384,0,0.19417,9.3726e-09,1.6883e-13,196.94
0.39,0.047384,0,0.19417,9.3636e-09,2.0092e-13,196.3
0.392,0.047384,0,0.19417,9.3597e-09,2.3129e-13,195.66
0.394,0.047384,0,0.19417,9.3682e-09,2.6603e-13,195.01
0.396,0.047384,0,0.19417,9.3829e-09,3.1565e-13,194.37
0.398,0.047384,0,0.19417,9.403e-09,3.9959e-13,193.72
0.4,0.047384,0,0.19417,9.4334e-09,5.5692e-13,193.08
0.402,0.047384,0,0.19417,9.4851e-09,8.7278e-13,192.44
0.404,0.047384,0,0.19417,9.5503e-09,1.5468e-12,191.79
0.406,0.047384,0,0.19417,9.6316e-09,3.0777e-12,191.15
0.408,0.047384,0,0.19417,9.7348e-09,6.7876e-12,190.51
0.41,0.047384,0,0.19417,9.8791e-09,1.9652e-12,189.86
0.412,0.047384,0,0.19417,1.0043e-08,-1.4643e-11,189.22
0.414,0.047384,0,0.19417,1.0227e-08,-1.4696e-11,188.58
0.416,0.047384,0,0.19417,1.0456e-08,1.8583e-12,187.93
0.418,0.047384,0,0.19417,1.0743e-08,6.6866e-12,187.29
0.42,0.047384,0,0.19417,1.1063e-08,2.9794e-12,186.64
0.422,0.047384,0,0.19417,1.1437e-08,1.4326e-12,186
0.424,0.047384,0,0.19417,1.1873e-08,7.365e-13,185.36
0.426,0.047384,0,0.19417,1.2364e-08,3.9619e-13,184.71
0.428,0.047384,0,0.19417,1.2933e-08,2.1302e-13,184.07
0.43,0.047384,0,0.19417,1.359e-08,1.0163e-13,183.43
0.432,0.047384,0,0.19417,1.4311e-08,2.1603e-14,182.78
0.434,0.047384,0,0.19417,1.5133e-08,-4.9886e-14,182.14
0.436,0.047384,0,0.19417,1.6077e-08,-1.3099e-13,181.5
0.438,0.047384,0,0.19417,1.7151e-08,-2.4452e-13,180.85
0.44,0.047384,0,0.19417,1.8359e-08,-4.3094e-13,180.21
0.442,0.047384,0,0.19417,1.9736e-08,-7.76e-13,179.57
0.444,0.047384,0,0.19417,2.131e-08,-1.4795e-12,178.92
0.446,0.047384,0,0.19417,2.3102e-08,-3.0403e-12,178.28
0.448,0.047384,0,0.19417,2.5164e-08,-6.7803e-12,177.63
0.45,0.047384,0,0.19417,2.754e-08,-1.9883e-12,176.99
0.452,0.047384,0,0.19417,3.0275e-08,1.459e-11,176.35
0.454,0.047384,0,0.19417,3.3409e-08,1.4612e-11,175.7
0.456,0.047384,0,0.19417,3.7049e-08,-1.9704e-12,175.06
0.458,0.047384,0,0.19417,4.1249e-08,-6.8256e-12,174.42
0.46,0.047384,0,0.19417,4.6049e-08,-3.1421e-12,173.77
0.462,0.047384,0,0.19417,5.1459e-08,-1.6147e-12,173.13
0.464,0.047384,0,0.19417,5.742e-08,-9.3276e-13,172.49
0.466,0.047384,0,0.19417,6.3852e-08,-6.0024e-13,171.84
0.468,0.047384,0,0.19417,7.0586e-08,-4.1838e-13,171.2
0.47,0.047384,0,0.19417,7.7401e-08,-3.029e-13,170.55
0.472,0.047384,0,0.19417,8.4138e-08,-2.1649e-13,169.91
0.474,0.047384,0,0.19417,9.0569e-08,-1.4276e-13,169.27
0.476,0.047384,0,0.19417,9.6582e-08,-7.5456e-14,168.62
0.478,0.047384,0,0.19417,1.0207e-07,-1.3439e-14,167.98
0.48,0.047384,0,0.19417,1.0692e-07,4.2114e-14,167.34
0.482,0.047384,0,0.19417,1.108e-07,8.9513e-14,166.69
0.484,0.047384,0,0.19417,1.1249e-07,1.2743e-13,166.05
0.486,0.047384,0,0.19417,1.0963e-07,1.5532e-13,165.41
0.488,0.047384,0,0.19417,9.6995e-08,1.7357e-13,164.76
0.49,0.047384,0,0.19417,6.8739e-08,1.8323e-13,164.12
0.492,0.047384,0,0.19417,1.9461e-08,1.8568e-13,163.48
0.494,0.047384,0,0.19417,-3.42e-08,1.825e-13,162.83
0.496,0.047384,0,0.19417,-5.1599e-08,1.7518e-13,162.19
0.498,0.047384,0,0.19417,-1.3022e-08,1.6502e-13,161.54
0.5,0.047384,0,0.19417,5.2745e-08,1.5312e-13,160.9
0.25,0.049878,0,0,0,0,241.03
0.252,0.049878,0,0,0,0,240.71
0.254,0.049878,0,0,0,0,240.06
0.256,0.049878,0,0,0,0,239.42
0.258,0.049878,0,0,0,0,238.78
0.26,0.049878,0,0,0,0,238.13
0.262,0.049878,0,0,0,0,237.49
0.264,0.049878,0,0,0,0,236.85
0.266,0.049878,0,0,0,0,236.2
0.268,0.049878,0,0,0,0,235.56
0.27,0.049878,0,0,0,0,234.92
0.272,0.049878,0,0,0,0,234.27
0.274,0.049878,0,0,0,0,233.63
0.276,0.049878,0,0,0,0,232.98
0.278,0.049878,0,0,0,0,232.34
0.28,0.049878,0,0,0,0,231.7
0.282,0.049878,0,0,0,0,231.05
0.284,0.049878,0,0,0,0,230.41
0.286,0.049878,0,0,0,0,229.77
0.288,0.049878,0,0,0,0,229.12
0.29,0.049878,0,0,0,0,228.48
0.292,0.049878,0,0,0,0,227.84
0.294,0.049878,0,0,0,0,227.19
0.296,0.049878,0,0,0,0,226.55
0.298,0.049878,0,0,0,0,225.9
0.3,0.049878,0,0,0,0,225.26
0.302,0.049878,0,0,0,0,224.62
0.304,0.049878,0,0,0,0,223.97
0.306,0.049878,0,0,0,0,223.33
0.308,0.049878,0,0,0,0,222.69
0.31,0.049878,0,0,0,0,222.04
0.312,0.049878,0,0,0,0,221.4
0.314,0.049878,0,0,0,0,220.76
0.316,0.049878,0,0,0,0,220.11
0.318,0.049878,0,0,0,0,219.47
0.32,0.049878,0,0,0,0,218.83
0.322,0.049878,0,0,0,0,218.18
0.324,0.049878,0,0,0,0,217.54
0.326,0.049878,0,0,0,0,216.89
0.328,0.049878,0,0,0,0,216.25
0.33,0.049878,0,0,0,0,215.61
0.332,0.049878,0,0,0,0,214.96
0.334,0.049878,0,0,0,0,214.32
0.336,0.049878,0,0,0,0,213.68
0.338,0.049878,0,0,0,0,213.03
0.34,0.049878,0,0,0,0,212.39
0.342,0.049878,0,0,0,0,211.75
0.344,0.049878,0,0,0,0,211.1
0.346,0.049878,0,0,0,0,210.46
0.348,0.049878,0,0,0,0,209.82
0.35,0.049878,0,0,0,0,209.17
0.352,0.049878,0,0,0,0,208.53
0.354,0.049878,0,0,0,0,207.88
0.356,0.049878,0,0,0,0,207.24
0.358,0.049878,0,0,0,0,206.6
0.36,0.049878,0,0,0,0,205.95
0.362,0.049878,0,0,0,0,205.31
0.364,0.049878,0,0,0,0,204.67
0.366,0.049878,0,0,0,0,204.02
0.368,0.049878,0,0,0,0,203.38
0.37,0.049878,0,0,0,0,202.74
0.372,0.049878,0,0,0,0,202.09
0.374,0.049878,0,0,0,0,201.45
0.376,0.049878,0,0,0,0,200.8
0.378,0.049878,0,0,0,0,200.16
0.38,0.049878,0,0,0,0,199.52
0.382,0.049878,0,0,0,0,198.87
0.384,0.049878,0,0,0,0,198.23
0.386,0.049878,0,0,0,0,197.59
0.388,0.049878,0,0,0,0,196.94
0.39,0.049878,0,0,0,0,196.3
0.392,0.049878,0,0,0,0,195.66
0.394,0.049878,0,0,0,0,195.01
0.396,0.049878,0,0,0,0,194.37
0.398,0.049878,0,0,0,0,193.72
0.4,0.049878,0,0,0,0,193.08
0.402,0.049878,0,0,0,0,192.44
0.404,0.049878,0,0,0,0,191.79
0.406,0.049878,0,0,0,0,191.15
0.408,0.049878,0,0,0,0,190.51
0.41,0.049878,0,0,0,0,189.86
0.412,0.049878,0,0,0,0,189.22
0.414,0.049878,0,0,0,0,188.58
0.416,0.049878,0,0,0,0,187.93
0.418,0.049878,0,0,0,0,187.29
0.42,0.049878,0,0,0,0,186.64
0.422,0.049878,0,0,0,0,186
0.424,0.049878,0,0,0,0,185.36
0.426,0.049878,0,0,0,0,184.71
0.428,0.049878,0,0,0,0,184.07
0.43,0.049878,0,0,0,0,183.43
0.432,0.049878,0,0,0,0,182.78
0.434,0.049878,0,0,0,0,182.14
0.436,0.049878,0,0,0,0,181.5
0.438,0.049878,0,0,0,0,180.85
0.44,0.049878,0,0,0,0,180.21
0.442,0.049878,0,0,0,0,179.57
0.444,0.049878,0,0,0,0,178.92
0.446,0.049878,0,0,0,0,178.28
0.448,0.049878,0,0,0,0,177.63
0.45,0.049878,0,0,0,0,176.99
0.452,0.049878,0,0,0,0,176.35
0.454,0.049878,0,0,0,0,175.7
0.456,0.049878,0,0,0,0,175.06
0.458,0.049878,0,0,0,0,174.42
0.46,0.049878,0,0,0,0,173.77
0.462,0.049878,0,0,0,0,173.13
0.464,0.049878,0,0,0,0,172.49
0.466,0.049878,0,0,0,0,171.84
0.468,0.049878,0,0,0,0,171.2
0.47,0.049878,0,0,0,0,170.55
0.472,0.049878,0,0,0,0,169.91
0.474,0.049878,0,0,0,0,169.27
0.476,0.049878,0,0,0,0,168.62
0.478,0.049878,0,0,0,0,167.98
0.48,0.049878,0,0,0,0,167.34
0.482,0.049878,0,0,0,0,166.69
0.484,0.049878,0,0,0,0,166.05
0.486,0.049878,0,0,0,0,165.41
0.488,0.049878,0,0,0,0,164.76
0.49,0.049878,0,0,0,0,164.12
0.492,0.049878,0,0,0,0,163.48
0.494,0.049878,0,0,0,0,162.83
0.496,0.049878,0,0,0,0,162.19
0.498,0.049878,0,0,0,0,161.54
0.5,0.049878,0,0,0,0,161.22
0.5,0.024939,0,1.4719,-2.3454e-08,1.7972e-12,160.74
0.502,0.024939,0,1.4967,-1.1738e-06,1.6255e-12,160.26
0.504,0.024939,0,1.4967,-2.497e-06,1.3921e-12,159.61
0.506,0.024939,0,1.4967,-3.4583e-06,1.1944e-12,158.97
0.508,0.024939,0,1.4967,-4.0961e-06,1.0265e-12,158.33
0.51,0.024939,0,1.4967,-4.4757e-06,8.8364e-13,157.68
0.512,0.024939,0,1.4967,-4.6527e-06,7.6186e-13,157.04
0.514,0.024939,0,1.4967,-4.6741e-06,6.5805e-13,156.4
0.516,0.024939,0,1.4967,-4.5802e-06,5.697e-13,155.75
0.518,0.024939,0,1.4967,-4.4036e-06,4.9473e-13,155.11
0.52,0.024939,0,1.4967,-4.1704e-06,4.3154e-13,154.46
0.522,0.024939,0,1.4967,-3.9009e-06,3.7871e-13,153.82
0.524,0.024939,0,1.4967,-3.6111e-06,3.349e-13,153.18
0.526,0.024939,0,1.4967,-3.3127e-06,2.9924e-13,152.53
0.528,0.024939,0,1.4967,-3.0149e-06,2.7109e-13,151.89
0.53,0.024939,0,1.4967,-2.7243e-06,2.4996e-13,151.25
0.532,0.024939,0,1.4967,-2.4457e-06,2.3549e-13,150.6
0.534,0.024939,0,1.4967,-2.1823e-06,2.2748e-13,149.96
0.536,0.024939,0,1.4967,-1.9361e-06,2.2587e-13,149.32
0.538,0.024939,0,1.4967,-1.7083e-06,2.3076e-13,148.67
0.54,0.024939,0,1.4967,-1.4993e-06,2.4244e-13,148.03
0.542,0.024939,0,1.4967,-1.309e-06,2.6146e-13,147.39
0.544,0.024939,0,1.4967,-1.1368e-06,2.8866e-13,146.74
0.546,0.024939,0,1.4967,-9.8202e-07,3.2492e-13,146.1
0.548,0.024939,0,1.4967,-8.4363e-07,3.7147e-13,145.45
0.55,0.024939,0,1.4967,-7.2053e-07,4.2996e-13,144.81
0.552,0.024939,0,1.4967,-6.1154e-07,5.0236e-13,144.17
0.554,0.024939,0,1.4967,-5.1554e-07,5.9113e-13,143.52
0.556,0.024939,0,1.4967,-4.3131e-07,6.9929e-13,142.88
0.558,0.024939,0,1.4967,-3.5774e-07,8.3059e-13,142.24
0.56,0.024939,0,1.4967,-2.9373e-07,9.8978e-13,141.59
0.562,0.024939,0,1.4967,-2.3831e-07,1.1829e-12,140.95
0.564,0.024939,0,1.4967,-1.9049e-07,1.4177e-12,140.3
0.566,0.024939,0,1.4967,-1.4942e-07,1.7037e-12,139.66
0.568,0.024939,0,1.4967,-1.1426e-07,2.0536e-12,139.02
0.57,0.024939,0,1.4967,-8.4353e-08,2.4846e-12,138.37
0.572,0.024939,0,1.4967,-5.9007e-08,3.02e-12,137.73
0.574,0.024939,0,1.4967,-3.7643e-08,3.6926e-12,137.09
0.576,0.024939,0,1.4967,-1.9712e-08,4.5502e-12,136.44
0.578,0.024939,0,1.4967,-4.8031e-09,5.6645e-12,135.8
0.58,0.024939,0,1.4967,7.5325e-09,7.1473e-12,135.16
0.582,0.024939,0,1.4967,1.7653e-08,9.1775e-12,134.51
0.584,0.024939,0,1.4967,2.5899e-08,1.2044e-11,133.87
0.586,0.024939,0,1.4967,3.2505e-08,1.6196e-11,133.23
0.588,0.024939,0,1.4967,3.7742e-08,1.5221e-11,132.58
0.59,0.024939,0,1.4967,4.1816e-08,1.982e-12,131.94
0.592,0.024939,0,1.4967,4.4925e-08,-1.1564e-11,131.29
0.594,0.024939,0,1.4967,4.7187e-08,-1.3121e-11,130.65
0.596,0.024939,0,1.4967,4.8764e-08,-9.3626e-12,130.01
0.598,0.024939,0,1.4967,4.9779e-08,-6.6181e-12,129.36
0.6,0.024939,0,1.4967,5.0338e-08,-4.5074e-12,128.72
0.602,0.024939,0,1.4967,5.0486e-08,-2.7696e-12,128.08
0.604,0.024939,0,1.4967,5.0316e-08,-1.2279e-12,127.43
0.606,0.024939,0,1.4967,4.9894e-08,2.4772e-13,126.79
0.608,0.024939,0,1.4967,4.9274e-08,1.7691e-12,126.15
0.61,0.024939,0,1.4967,4.8464e-08,3.4531e-12,125.5
0.612,0.024939,0,1.4967,4.7512e-08,5.4466e-12,124.86
0.614,0.024939,0,1.4967,4.6464e-08,7.9597e-12,124.21
0.616,0.024939,0,1.4967,4.5347e-08,1.1314e-11,123.57
0.618,0.024939,0,1.4967,4.4152e-08,1.6e-11,122.93
0.62,0.024939,0,1.4967,4.2903e-08,1.5661e-11,122.28
0.622,0.024939,0,1.4967,4.1629e-08,3.2503e-12,121.64
0.624,0.024939,0,1.4967,4.0337e-08,-9.1276e-12,121
0.626,0.024939,0,1.4967,3.9012e-08,-8.9359e-12,120.35
0.628,0.024939,0,1.4967,3.7676e-08,-2.4641e-12,119.71
0.63,0.024939,0,1.4967,3.636e-08,-2.553e-12,119.07
0.632,0.024939,0,1.4967,3.5062e-08,-1.6106e-11,118.42
0.634,0.024939,0,1.4967,3.3772e-08,-3.1132e-11,117.78
0.636,0.024939,0,1.4967,3.2502e-08,-3.5515e-11,117.14
0.638,0.024939,0,1.4967,3.1287e-08,-3.6341e-11,116.49
0.64,0.024939,0,1.4967,3.0135e-08,-3.3556e-11,115.85
0.642,0.024939,0,1.4967,2.9046e-08,-1.9739e-11,115.2
0.644,0.024939,0,1.4967,2.8046e-08,-6.7704e-12,114.56
0.646,0.024939,0,1.4967,2.7198e-08,-7.0859e-12,113.92
0.648,0.024939,0,1.4967,2.6521e-08,-1.4389e-11,113.27
0.65,0.024939,0,1.4967,2.605e-08,-1.5922e-11,112.63
0.652,0.024939,0,1.4967,2.5833e-08,-4.9704e-12,111.99
0.654,0.024939,0,1.4967,2.597e-08,6.1265e-12,111.34
0.656,0.024939,0,1.4967,2.6516e-08,4.6677e-12,110.7
0.658,0.024939,0,1.4967,2.7554e-08,-3.1888e-12,110.06
0.66,0.024939,0,1.4967,2.9181e-08,-4.7313e-12,109.41
0.662,0.024939,0,1.4967,3.1561e-08,6.7877e-12,108.77
0.664,0.024939,0,1.4967,3.4812e-08,1.9157e-11,108.12
0.666,0.024939,0,1.4967,3.9092e-08,1.9926e-11,107.48
0.668,0.024939,0,1.4967,4.4574e-08,1.5678e-11,106.84
0.67,0.024939,0,1.4967,5.1508e-08,1.2692e-11,106.19
0.672,0.024939,0,1.4967,6.0112e-08,1.0565e-11,105.55
0.674,0.024939,0,1.4967,7.0666e-08,9.0359e-12,104.91
0.676,0.024939,0,1.4967,8.3479e-08,7.9457e-12,104.26
0.678,0.024939,0,1.4967,9.8955e-08,7.2072e-12,103.62
0.68,0.024939,0,1.4967,1.1749e-07,6.7829e-12,102.98
0.682,0.024939,0,1.4967,1.3956e-07,6.6789e-12,102.33
0.684,0.024939,0,1.4967,1.6569e-07,6.9506e-12,101.69
0.686,0.024939,0,1.4967,1.9655e-07,7.7223e-12,101.04
0.688,0.024939,0,1.4967,2.3281e-07,9.2236e-12,100.4
0.69,0.024939,0,1.4967,2.7525e-07,1.1831e-11,99.758
0.692,0.024939,0,1.4967,3.2479e-07,9.0348e-12,99.114
0.694,0.024939,0,1.4967,3.8244e-07,-6.4413e-12,98.471
0.696,0.024939,0,1.4967,4.4931e-07,-2.2851e-11,97.827
0.698,0.024939,0,1.4967,5.2659e-07,-2.8231e-11,97.184
0.7,0.024939,0,1.4967,6.1563e-07,-2.9759e-11,96.54
0.702,0.024939,0,1.4967,7.1787e-07,-2.7434e-11,95.896
0.704,0.024939,0,1.4967,8.3485e-07,-1.3861e-11,95.253
0.706,0.024939,0,1.4967,9.6809e-07,-9.3112e-13,94.609
0.708,0.024939,0,1.4967,1.1193e-06,-1.0693e-12,93.965
0.71,0.024939,0,1.4967,1.2899e-06,-7.9491e-12,93.322
0.712,0.024939,0,1.4967,1.4816e-06,-8.7549e-12,92.678
0.714,0.024939,0,1.4967,1.6957e-06,3.3263e-12,92.035
0.716,0.024939,0,1.4967,1.9331e-06,1.6125e-11,91.391
0.718,0.024939,0,1.4967,2.1942e-06,1.722e-11,90.747
0.72,0.024939,0,1.4967,2.4785e-06,1.3209e-11,90.104
0.722,0.024939,0,1.4967,2.7841e-06,1.0383e-11,89.46
0.724,0.024939,0,1.4967,3.1071e-06,8.3417e-12,88.817
0.726,0.024939,0,1.4967,3.4414e-06,6.822e-12,88.173
0.728,0.024939,0,1.4967,3.7784e-06,5.6577e-12,87.529
0.73,0.024939,0,1.4967,4.1062e-06,4.7441e-12,86.886
0.732,0.024939,0,1.4967,4.4096e-06,4.0138e-12,86.242
0.734,0.024939,0,1.4967,4.6683e-06,3.4218e-12,85.599
0.736,0.024939,0,1.4967,4.8566e-06,2.9374e-12,84.955
0.738,0.024939,0,1.4967,4.9401e-06,2.539e-12,84.311
0.74,0.024939,0,1.4967,4.8754e-06,2.2111e-12,83.668
0.742,0.024939,0,1.4967,4.6073e-06,1.9421e-12,83.024
0.744,0.024939,0,1.4967,4.0705e-06,1.7236e-12,82.381
0.746,0.024939,0,1.4967,3.1699e-06,1.5492e-12,81.737
0.748,0.024939,0,1.4967,1.8606e-06,1.4144e-12,81.093
0.75,0.024939,0,1.4719,6.6864e-07,1.3239e-12,80.611
0.5,0.027433,0,1.3923,3.4014e-07,1.7548e-12,160.9
0.502,0.027433,0,1.3923,-1.0572e-06,1.5101e-12,160.26
0.504,0.027433,0,1.3923,-2.2325e-06,1.3009e-12,159.61
0.506,0.027433,0,1.3923,-3.0958e-06,1.1218e-12,158.97
0.508,0.027433,0,1.3923,-3.6753e-06,9.6824e-13,158.33
0.51,0.027433,0,1.3923,-4.0261e-06,8.3651e-13,157.68
0.512,0.027433,0,1.3923,-4.1957e-06,7.2351e-13,157.04
0.514,0.027433,0,1.3923,-4.2249e-06,6.2667e-13,156.4
0.516,0.027433,0,1.3923,-4.149e-06,5.439e-13,155.75
0.518,0.027433,0,1.3923,-3.9967e-06,4.7341e-13,155.11
0.52,0.027433,0,1.3923,-3.7912e-06,4.1377e-13,154.46
0.522,0.027433,0,1.3923,-3.551e-06,3.6375e-13,153.82
0.524,0.027433,0,1.3923,-3.2905e-06,3.2224e-13,153.18
0.526,0.027433,0,1.3923,-3.0208e-06,2.8842e-13,152.53
0.528,0.027433,0,1.3923,-2.7505e-06,2.6174e-13,151.89
0.53,0.027433,0,1.3923,-2.486e-06,2.4173e-13,151.25
0.532,0.027433,0,1.3923,-2.2317e-06,2.2807e-13,150.6
0.534,0.027433,0,1.3923,-1.9909e-06,2.2057e-13,149.96
0.536,0.027433,0,1.3923,-1.7657e-06,2.1918e-13,149.32
0.538,0.027433,0,1.3923,-1.5571e-06,2.2406e-13,148.67
0.54,0.027433,0,1.3923,-1.3657e-06,2.3548e-13,148.03
0.542,0.027433,0,1.3923,-1.1915e-06,2.5391e-13,147.39
0.544,0.027433,0,1.3923,-1.0339e-06,2.8009e-13,146.74
0.546,0.027433,0,1.3923,-8.9223e-07,3.1495e-13,146.1
0.548,0.027433,0,1.3923,-7.6568e-07,3.596e-13,145.45
0.55,0.027433,0,1.3923,-6.5319e-07,4.1547e-13,144.81
0.552,0.027433,0,1.3923,-5.5371e-07,4.8436e-13,144.17
0.554,0.027433,0,1.3923,-4.6613e-07,5.6841e-13,143.52
0.556,0.027433,0,1.3923,-3.8937e-07,6.7029e-13,142.88
0.558,0.027433,0,1.3923,-3.2239e-07,7.9333e-13,142.24
0.56,0.027433,0,1.3923,-2.642e-07,9.4153e-13,141.59
0.562,0.027433,0,1.3923,-2.1384e-07,1.1199e-12,140.95
0.564,0.027433,0,1.3923,-1.7044e-07,1.3345e-12,140.3
0.566,0.027433,0,1.3923,-1.3319e-07,1.5927e-12,139.66
0.568,0.027433,0,1.3923,-1.0137e-07,1.9042e-12,139.02
0.57,0.027433,0,1.3923,-7.4309e-08,2.2807e-12,138.37
0.572,0.027433,0,1.3923,-5.1402e-08,2.7369e-12,137.73
0.574,0.027433,0,1.3923,-3.2114e-08,3.2911e-12,137.09
0.576,0.027433,0,1.3923,-1.5974e-08,3.9649e-12,136.44
0.578,0.027433,0,1.3923,-2.5445e-09,4.7811e-12,135.8
0.58,0.027433,0,1.3923,8.5588e-09,5.7544e-12,135.16
0.582,0.027433,0,1.3923,1.766e-08,6.8615e-12,134.51
0.584,0.027433,0,1.3923,2.504e-08,7.9511e-12,133.87
0.586,0.027433,0,1.3923,3.0966e-08,8.4745e-12,133.23
0.588,0.027433,0,1.3923,3.5659e-08,6.6899e-12,132.58
0.59,0.027433,0,1.3923,3.9303e-08,1.6527e-12,131.94
0.592,0.027433,0,1.3923,4.2055e-08,-3.5318e-12,131.29
0.594,0.027433,0,1.3923,4.4071e-08,-5.6249e-12,130.65
0.596,0.027433,0,1.3923,4.5481e-08,-5.3543e-12,130.01
0.598,0.027433,0,1.3923,4.638e-08,-4.3691e-12,129.36
0.6,0.027433,0,1.3923,4.6851e-08,-3.2134e-12,128.72
0.602,0.027433,0,1.3923,4.6974e-08,-2.0472e-12,128.08
0.604,0.027433,0,1.3923,4.6818e-08,-8.9654e-13,127.43
0.606,0.027433,0,1.3923,4.6428e-08,2.5879e-13,126.79
0.608,0.027433,0,1.3923,4.5841e-08,1.4548e-12,126.15
0.61,0.027433,0,1.3923,4.5106e-08,2.731e-12,125.5
0.612,0.027433,0,1.3923,4.426e-08,4.1184e-12,124.86
0.614,0.027433,0,1.3923,4.332e-08,5.6094e-12,124.21
0.616,0.027433,0,1.3923,4.2302e-08,7.0676e-12,123.57
0.618,0.027433,0,1.3923,4.1229e-08,7.9584e-12,122.93
0.62,0.027433,0,1.3923,4.0119e-08,6.551e-12,122.28
0.622,0.027433,0,1.3923,3.8974e-08,1.8982e-12,121.64
0.624,0.027433,0,1.3923,3.7799e-08,-2.9404e-12,121
0.626,0.027433,0,1.3923,3.661e-08,-4.9072e-12,120.35
0.628,0.027433,0,1.3923,3.5425e-08,-5.3154e-12,119.71
0.63,0.027433,0,1.3923,3.4241e-08,-7.5982e-12,119.07
0.632,0.027433,0,1.3923,3.3057e-08,-1.3285e-11,118.42
0.634,0.027433,0,1.3923,3.1889e-08,-1.9438e-11,117.78
0.636,0.027433,0,1.3923,3.0751e-08,-2.2736e-11,117.14
0.638,0.027433,0,1.3923,2.9643e-08,-2.3387e-11,116.49
0.64,0.027433,0,1.3923,2.8577e-08,-2.132e-11,115.85
0.642,0.027433,0,1.3923,2.7578e-08,-1.6152e-11,115.2
0.644,0.027433,0,1.3923,2.6678e-08,-1.1131e-11,114.56
0.646,0.027433,0,1.3923,2.5899e-08,-9.3861e-12,113.92
0.648,0.027433,0,1.3923,2.5266e-08,-9.6416e-12,113.27
0.65,0.027433,0,1.3923,2.483e-08,-8.4975e-12,112.63
0.652,0.027433,0,1.3923,2.4649e-08,-4.4441e-12,111.99
0.654,0.027433,0,1.3923,2.4771e-08,-3.6684e-13,111.34
0.656,0.027433,0,1.3923,2.5263e-08,7.1175e-13,110.7
0.658,0.027433,0,1.3923,2.6219e-08,8.9217e-14,110.06
0.66,0.027433,0,1.3923,2.7745e-08,1.1661e-12,109.41
0.662,0.027433,0,1.3923,2.9943e-08,5.4405e-12,108.77
0.664,0.027433,0,1.3923,3.2935e-08,9.9795e-12,108.12
0.666,0.027433,0,1.3923,3.6876e-08,1.1589e-11,107.48
0.668,0.027433,0,1.3923,4.1942e-08,1.1002e-11,106.84
0.67,0.027433,0,1.3923,4.831e-08,9.8637e-12,106.19
0.672,0.027433,0,1.3923,5.6194e-08,8.7168e-12,105.55
0.674,0.027433,0,1.3923,6.5858e-08,7.7254e-12,104.91
0.676,0.027433,0,1.3923,7.7596e-08,6.9275e-12,104.26
0.678,0.027433,0,1.3923,9.1727e-08,6.3226e-12,103.62
0.68,0.027433,0,1.3923,1.0862e-07,5.9015e-12,102.98
0.682,0.027433,0,1.3923,1.2871e-07,5.6534e-12,102.33
0.684,0.027433,0,1.3923,1.5249e-07,5.5591e-12,101.69
0.686,0.027433,0,1.3923,1.8052e-07,5.56e-12,101.04
0.688,0.027433,0,1.3923,2.1343e-07,5.4677e-12,100.4
0.69,0.027433,0,1.3923,2.5195e-07,4.6934e-12,99.758
0.692,0.027433,0,1.3923,2.9691e-07,1.4539e-12,99.114
0.694,0.027433,0,1.3923,3.4923e-07,-5.2305e-12,98.471
0.696,0.027433,0,1.3923,4.0992e-07,-1.2253e-11,97.827
0.698,0.027433,0,1.3923,4.8014e-07,-1.6249e-11,97.184
0.7,0.027433,0,1.3923,5.6111e-07,-1.7427e-11,96.54
0.702,0.027433,0,1.3923,6.542e-07,-1.5724e-11,95.896
0.704,0.027433,0,1.3923,7.6082e-07,-1.0761e-11,95.253
0.706,0.027433,0,1.3923,8.8248e-07,-5.7904e-12,94.609
0.708,0.027433,0,1.3923,1.0207e-06,-3.9356e-12,93.965
0.71,0.027433,0,1.3923,1.1771e-06,-3.913e-12,93.322
0.712,0.027433,0,1.3923,1.3529e-06,-2.3097e-12,92.678
0.714,0.027433,0,1.3923,1.5495e-06,2.3896e-12,92.035
0.716,0.027433,0,1.3923,1.7678e-06,7.2675e-12,91.391
0.718,0.027433,0,1.3923,2.0077e-06,9.1424e-12,90.747
0.72,0.027433,0,1.3923,2.2686e-06,8.7557e-12,90.104
0.722,0.027433,0,1.3923,2.548e-06,7.7587e-12,89.46
0.724,0.027433,0,1.3923,2.8421e-06,6.6967e-12,88.817
0.726,0.027433,0,1.3923,3.1449e-06,5.7337e-12,88.173
0.728,0.027433,0,1.3923,3.4483e-06,4.9049e-12,87.529
0.73,0.027433,0,1.3923,3.7421e-06,4.2043e-12,86.886
0.732,0.027433,0,1.3923,4.0129e-06,3.6154e-12,86.242
0.734,0.027433,0,1.3923,4.2426e-06,3.1209e-12,85.599
